"Saline County, Missouri",Saline County, Missouri,"23,333","17,995","1,172",101,175,410,"1,864"
"Schuyler County, Missouri",Schuyler County, Missouri,"4,032","3,878",0,1,15,1,23
"Scotland County, Missouri",Scotland County, Missouri,"4,716","4,550",12,5,10,4,0
"Scott County, Missouri",Scott County, Missouri,"38,059","30,913","4,502",103,154,5,383
"Shannon County, Missouri",Shannon County, Missouri,"7,031","6,506",7,37,13,0,39
"Shelby County, Missouri",Shelby County, Missouri,"6,103","5,791",24,31,2,1,38
"Stoddard County, Missouri",Stoddard County, Missouri,"28,672","26,836",305,89,94,2,202
"Stone County, Missouri",Stone County, Missouri,"31,076","28,574",85,220,115,20,257
"Sullivan County, Missouri",Sullivan County, Missouri,"5,999","4,680",208,53,30,1,545
"Taney County, Missouri",Taney County, Missouri,"56,066","47,719",851,487,617,197,"1,929"
"Texas County, Missouri",Texas County, Missouri,"24,487","22,240",790,150,65,8,150
"Vernon County, Missouri",Vernon County, Missouri,"19,707","18,097",110,161,103,18,197
"Warren County, Missouri",Warren County, Missouri,"35,532","31,419",731,161,149,3,668
"Washington County, Missouri",Washington County, Missouri,"23,514","21,465",610,79,40,1,103
"Wayne County, Missouri",Wayne County, Missouri,"10,974","10,165",50,72,23,5,30
"Webster County, Missouri",Webster County, Missouri,"39,085","36,178",203,273,141,10,274
"Worth County, Missouri",Worth County, Missouri,"1,973","1,897",0,4,6,5,5
"Wright County, Missouri",Wright County, Missouri,"18,188","16,813",118,79,48,5,136
"St. Louis city, Missouri",St. Louis city, Missouri,"301,578","132,292","129,814",948,"12,289",102,"7,760"
"Beaverhead County, Montana",Beaverhead County, Montana,"9,371","8,451",29,132,39,3,144
"Big Horn County, Montana",Big Horn County, Montana,"13,124","3,520",11,"8,794",46,9,97
"Blaine County, Montana",Blaine County, Montana,"7,044","2,956",13,"3,718",13,0,48
"Broadwater County, Montana",Broadwater County, Montana,"6,774","6,222",17,63,7,0,38
"Carbon County, Montana",Carbon County, Montana,"10,473","9,720",22,111,21,0,75
"Carter County, Montana",Carter County, Montana,"1,415","1,347",0,7,1,0,4
"Cascade County, Montana",Cascade County, Montana,"84,414","70,265","1,196","4,004",952,123,"1,139"
"Chouteau County, Montana",Chouteau County, Montana,"5,895","4,214",10,"1,409",18,0,31
"Custer County, Montana",Custer County, Montana,"11,867","10,838",71,207,52,7,101
"Daniels County, Montana",Daniels County, Montana,"1,661","1,474",0,40,13,3,2
"Dawson County, Montana",Dawson County, Montana,"8,940","8,080",42,178,57,1,100
"Deer Lodge County, Montana",Deer Lodge County, Montana,"9,421","8,638",23,239,37,2,48
"Fallon County, Montana",Fallon County, Montana,"3,049","2,888",5,27,7,3,11
"Fergus County, Montana",Fergus County, Montana,"11,446","10,673",21,132,38,0,60
"Flathead County, Montana",Flathead County, Montana,"104,357","94,605",280,985,717,90,"1,039"
"Gallatin County, Montana",Gallatin County, Montana,"118,960","105,886",526,"1,043","1,413",99,"2,184"
"Garfield County, Montana",Garfield County, Montana,"1,173","1,126",0,10,2,1,6
"Glacier County, Montana",Glacier County, Montana,"13,778","3,526",20,"9,253",40,16,33
"Golden Valley County, Montana",Golden Valley County, Montana,823,724,10,4,0,4,19
"Granite County, Montana",Granite County, Montana,"3,309","3,089",0,31,8,3,30
"Hill County, Montana",Hill County, Montana,"16,309","11,172",46,"3,763",79,8,104
"Jefferson County, Montana",Jefferson County, Montana,"12,085","11,016",16,162,50,0,93
"Judith Basin County, Montana",Judith Basin County, Montana,"2,023","1,895",9,1,4,3,19
"Lake County, Montana",Lake County, Montana,"31,134","20,640",64,"6,953",141,25,249
"Lewis and Clark County, Montana",Lewis and Clark County, Montana,"70,973","63,037",282,"1,363",559,54,673
"Liberty County, Montana",Liberty County, Montana,"1,959","1,856",2,10,6,1,6
"Lincoln County, Montana",Lincoln County, Montana,"19,677","17,948",37,223,101,22,178
"McCone County, Montana",McCone County, Montana,"1,729","1,606",1,23,8,2,15
"Madison County, Montana",Madison County, Montana,"8,623","8,012",15,34,30,6,94
"Meagher County, Montana",Meagher County, Montana,"1,927","1,789",13,4,3,0,10
"Mineral County, Montana",Mineral County, Montana,"4,535","4,097",10,68,21,5,43
"Missoula County, Montana",Missoula County, Montana,"117,922","101,540",752,"3,299","1,456",125,"2,629"
"Musselshell County, Montana",Musselshell County, Montana,"4,730","4,339",7,102,22,6,40
"Park County, Montana",Park County, Montana,"17,191","15,849",62,159,75,1,130
"Petroleum County, Montana",Petroleum County, Montana,496,466,0,0,1,0,0
"Phillips County, Montana",Phillips County, Montana,"4,217","3,524",5,341,15,0,50
"Pondera County, Montana",Pondera County, Montana,"5,898","4,676",5,907,25,11,17
"Powder River County, Montana",Powder River County, Montana,"1,694","1,547",5,33,0,0,10
"Powell County, Montana",Powell County, Montana,"6,946","6,092",67,408,23,3,22
"Prairie County, Montana",Prairie County, Montana,"1,088","1,004",2,13,7,0,0
"Ravalli County, Montana",Ravalli County, Montana,"44,174","40,362",94,369,253,29,534
"Richland County, Montana",Richland County, Montana,"11,491","10,117",63,180,121,5,205
"Roosevelt County, Montana",Roosevelt County, Montana,"10,794","3,630",32,"6,246",48,0,62
"Rosebud County, Montana",Rosebud County, Montana,"8,329","4,834",20,"2,948",38,2,60
"Sanders County, Montana",Sanders County, Montana,"12,400","10,888",23,459,56,3,147
"Sheridan County, Montana",Sheridan County, Montana,"3,539","3,200",14,63,13,0,25
"Silver Bow County, Montana",Silver Bow County, Montana,"35,133","31,800",131,565,219,20,338
"Stillwater County, Montana",Stillwater County, Montana,"8,963","8,216",17,89,25,0,83
"Sweet Grass County, Montana",Sweet Grass County, Montana,"3,678","3,375",8,25,15,4,23
"Teton County, Montana",Teton County, Montana,"6,226","5,685",21,102,18,6,45
"Toole County, Montana",Toole County, Montana,"4,971","4,268",32,346,37,1,46
"Treasure County, Montana",Treasure County, Montana,762,698,1,20,4,1,5
"Valley County, Montana",Valley County, Montana,"7,578","6,392",15,696,21,0,67
"Wheatland County, Montana",Wheatland County, Montana,"2,069","1,877",6,18,3,0,11
"Wibaux County, Montana",Wibaux County, Montana,937,870,2,7,2,2,6
"Yellowstone County, Montana",Yellowstone County, Montana,"164,731","139,965","1,309","7,226","1,320",232,"2,841"
"Adams County, Nebraska",Adams County, Nebraska,"31,205","26,656",258,186,429,9,"1,555"
"Antelope County, Nebraska",Antelope County, Nebraska,"6,295","5,937",22,16,22,1,93
"Arthur County, Nebraska",Arthur County, Nebraska,434,400,3,0,0,0,0
"Banner County, Nebraska",Banner County, Nebraska,674,614,0,5,3,0,13
"Blaine County, Nebraska",Blaine County, Nebraska,431,397,1,0,3,0,6
"Boone County, Nebraska",Boone County, Nebraska,"5,379","5,091",21,18,7,1,75
"Box Butte County, Nebraska",Box Butte County, Nebraska,"10,842","9,063",66,365,75,5,415
"Boyd County, Nebraska",Boyd County, Nebraska,"1,810","1,724",0,18,0,0,13
"Brown County, Nebraska",Brown County, Nebraska,"2,903","2,664",2,12,8,0,104
"Buffalo County, Nebraska",Buffalo County, Nebraska,"50,084","43,363",643,275,670,33,"2,175"
"Burt County, Nebraska",Burt County, Nebraska,"6,722","6,248",22,83,35,17,51
"Butler County, Nebraska",Butler County, Nebraska,"8,369","7,725",28,23,9,1,292
"Cass County, Nebraska",Cass County, Nebraska,"26,598","24,633",103,99,108,9,309
"Cedar County, Nebraska",Cedar County, Nebraska,"8,380","8,064",28,13,12,2,76
"Chase County, Nebraska",Chase County, Nebraska,"3,893","3,310",20,9,11,0,297
"Cherry County, Nebraska",Cherry County, Nebraska,"5,455","4,830",11,292,7,0,35
"Cheyenne County, Nebraska",Cheyenne County, Nebraska,"9,468","8,518",60,52,75,1,284
"Clay County, Nebraska",Clay County, Nebraska,"6,104","5,502",10,34,10,0,239
"Colfax County, Nebraska",Colfax County, Nebraska,"10,582","5,839",378,301,50,2,"2,981"
"Cuming County, Nebraska",Cuming County, Nebraska,"9,013","7,841",23,71,18,9,619
"Custer County, Nebraska",Custer County, Nebraska,"10,545","9,920",48,43,19,2,148
"Dakota County, Nebraska",Dakota County, Nebraska,"21,582","11,028","1,613",711,609,154,"4,177"
"Dawes County, Nebraska",Dawes County, Nebraska,"8,199","7,069",164,341,53,6,120
"Dawson County, Nebraska",Dawson County, Nebraska,"24,111","15,098","1,210",270,200,46,"4,777"
"Deuel County, Nebraska",Deuel County, Nebraska,"1,838","1,709",1,13,6,0,34
"Dixon County, Nebraska",Dixon County, Nebraska,"5,606","4,735",18,33,22,0,408
"Dodge County, Nebraska",Dodge County, Nebraska,"37,167","30,548",247,349,204,20,"3,179"
"Douglas County, Nebraska",Douglas County, Nebraska,"584,526","398,426","64,721","5,779","27,827",500,"37,032"
"Dundy County, Nebraska",Dundy County, Nebraska,"1,654","1,506",7,20,1,3,39
"Fillmore County, Nebraska",Fillmore County, Nebraska,"5,551","5,227",22,21,13,1,67
"Franklin County, Nebraska",Franklin County, Nebraska,"2,889","2,760",6,6,17,0,31
"Frontier County, Nebraska",Frontier County, Nebraska,"2,519","2,376",17,6,0,3,29
"Furnas County, Nebraska",Furnas County, Nebraska,"4,636","4,293",9,31,6,0,76
"Gage County, Nebraska",Gage County, Nebraska,"21,704","20,298",140,100,99,2,188
"Garden County, Nebraska",Garden County, Nebraska,"1,874","1,748",7,4,2,1,39
"Garfield County, Nebraska",Garfield County, Nebraska,"1,813","1,758",3,3,0,0,1
"Gosper County, Nebraska",Gosper County, Nebraska,"1,893","1,778",4,4,11,1,24
"Grant County, Nebraska",Grant County, Nebraska,611,580,5,12,1,0,1
"Greeley County, Nebraska",Greeley County, Nebraska,"2,188","2,102",1,5,6,1,37
"Hall County, Nebraska",Hall County, Nebraska,"62,895","43,702","1,919",913,727,37,"9,698"
"Hamilton County, Nebraska",Hamilton County, Nebraska,"9,429","8,894",27,40,15,2,113
"Harlan County, Nebraska",Harlan County, Nebraska,"3,073","2,926",2,16,11,0,19
"Hayes County, Nebraska",Hayes County, Nebraska,856,768,0,5,2,0,36
"Hitchcock County, Nebraska",Hitchcock County, Nebraska,"2,616","2,497",1,0,2,4,21
"Holt County, Nebraska",Holt County, Nebraska,"10,127","9,460",43,53,52,1,239
"Hooker County, Nebraska",Hooker County, Nebraska,711,665,4,5,1,0,1
"Howard County, Nebraska",Howard County, Nebraska,"6,475","6,200",14,27,12,1,43
"Jefferson County, Nebraska",Jefferson County, Nebraska,"7,240","6,671",20,45,15,0,181
"Johnson County, Nebraska",Johnson County, Nebraska,"5,290","4,187",315,52,76,0,442
"Kearney County, Nebraska",Kearney County, Nebraska,"6,688","6,159",3,19,12,9,175
"Keith County, Nebraska",Keith County, Nebraska,"8,335","7,509",19,35,46,7,239
"Keya Paha County, Nebraska",Keya Paha County, Nebraska,769,737,0,2,0,1,6
"Kimball County, Nebraska",Kimball County, Nebraska,"3,434","3,122",1,42,15,0,61
"Knox County, Nebraska",Knox County, Nebraska,"8,391","7,018",16,961,28,4,91
"Lancaster County, Nebraska",Lancaster County, Nebraska,"322,608","258,438","13,759","2,665","14,086",206,"10,467"
"Lincoln County, Nebraska",Lincoln County, Nebraska,"34,676","30,678",427,214,325,7,939
"Logan County, Nebraska",Logan County, Nebraska,716,676,0,1,4,0,0
"Loup County, Nebraska",Loup County, Nebraska,607,565,0,0,1,0,8
"McPherson County, Nebraska",McPherson County, Nebraska,399,378,0,4,2,0,1
"Madison County, Nebraska",Madison County, Nebraska,"35,585","28,898",414,533,448,9,"2,564"
"Merrick County, Nebraska",Merrick County, Nebraska,"7,668","7,049",44,37,32,6,155
"Morrill County, Nebraska",Morrill County, Nebraska,"4,555","3,892",20,54,21,0,251
"Nance County, Nebraska",Nance County, Nebraska,"3,380","3,224",4,14,6,0,11
"Nemaha County, Nebraska",Nemaha County, Nebraska,"7,074","6,602",66,33,33,0,87
"Nuckolls County, Nebraska",Nuckolls County, Nebraska,"4,095","3,862",6,4,4,0,49
"Otoe County, Nebraska",Otoe County, Nebraska,"15,912","14,172",89,76,90,0,561
"Pawnee County, Nebraska",Pawnee County, Nebraska,"2,544","2,461",4,7,0,1,14
"Perkins County, Nebraska",Perkins County, Nebraska,"2,858","2,660",10,3,3,5,65
"Phelps County, Nebraska",Phelps County, Nebraska,"8,968","8,286",35,36,28,1,199
"Pierce County, Nebraska",Pierce County, Nebraska,"7,317","6,993",31,22,16,2,53
"Platte County, Nebraska",Platte County, Nebraska,"34,296","26,932",374,306,205,9,"3,680"
"Polk County, Nebraska",Polk County, Nebraska,"5,214","4,798",11,23,2,1,116
"Red Willow County, Nebraska",Red Willow County, Nebraska,"10,702","9,734",113,50,39,12,319
"Richardson County, Nebraska",Richardson County, Nebraska,"7,871","7,151",24,226,36,1,27
"Rock County, Nebraska",Rock County, Nebraska,"1,262","1,223",3,1,0,0,9
"Saline County, Nebraska",Saline County, Nebraska,"14,292","9,893",137,204,277,48,"2,300"
"Sarpy County, Nebraska",Sarpy County, Nebraska,"190,604","152,525","7,459","1,012","4,794",239,"7,064"
"Saunders County, Nebraska",Saunders County, Nebraska,"22,278","20,897",80,85,86,5,228
"Scotts Bluff County, Nebraska",Scotts Bluff County, Nebraska,"36,084","28,265",287,768,281,25,"2,664"
"Seward County, Nebraska",Seward County, Nebraska,"17,609","16,566",105,56,57,6,169
"Sheridan County, Nebraska",Sheridan County, Nebraska,"5,127","4,143",15,566,30,2,85
"Sherman County, Nebraska",Sherman County, Nebraska,"2,959","2,807",10,16,5,2,10
"Sioux County, Nebraska",Sioux County, Nebraska,"1,135","1,065",0,2,4,2,18
"Stanton County, Nebraska",Stanton County, Nebraska,"5,842","5,308",22,32,18,7,142
"Thayer County, Nebraska",Thayer County, Nebraska,"5,034","4,817",10,15,10,6,44
"Thomas County, Nebraska",Thomas County, Nebraska,669,630,0,4,1,0,4
"Thurston County, Nebraska",Thurston County, Nebraska,"6,773","2,475",24,"3,980",9,9,84
"Valley County, Nebraska",Valley County, Nebraska,"4,059","3,865",15,10,10,10,43
"Washington County, Nebraska",Washington County, Nebraska,"20,865","19,518",72,37,100,4,247
"Wayne County, Nebraska",Wayne County, Nebraska,"9,697","8,023",351,61,122,8,649
"Webster County, Nebraska",Webster County, Nebraska,"3,395","3,160",14,16,9,0,39
"Wheeler County, Nebraska",Wheeler County, Nebraska,774,741,0,3,0,0,1
"York County, Nebraska",York County, Nebraska,"14,125","12,789",174,88,95,5,397
"Churchill County, Nevada",Churchill County, Nevada,"25,516","18,717",460,"1,174",680,93,"1,499"
"Clark County, Nevada",Clark County, Nevada,"2,265,461","1,016,368","286,684","23,735","237,663","20,572","348,344"
"Douglas County, Nevada",Douglas County, Nevada,"49,488","40,307",243,"1,014",934,95,"2,244"
"Elko County, Nevada",Elko County, Nevada,"53,702","37,435",522,"2,849",598,87,"6,294"
"Esmeralda County, Nevada",Esmeralda County, Nevada,729,548,4,30,6,0,65
"Eureka County, Nevada",Eureka County, Nevada,"1,855","1,577",3,22,4,3,53
"Humboldt County, Nevada",Humboldt County, Nevada,"17,285","12,063",147,697,164,27,"2,167"
"Lander County, Nevada",Lander County, Nevada,"5,734","4,282",12,268,27,10,534
"Lincoln County, Nevada",Lincoln County, Nevada,"4,499","3,950",171,29,21,24,108
"Lyon County, Nevada",Lyon County, Nevada,"59,235","44,813",530,"1,368",980,196,"4,264"
"Mineral County, Nevada",Mineral County, Nevada,"4,554","3,001",165,785,65,8,169
"Nye County, Nevada",Nye County, Nevada,"51,591","39,153","1,573",809,"1,060",245,"3,320"
"Pershing County, Nevada",Pershing County, Nevada,"6,650","4,455",322,233,113,14,922
"Storey County, Nevada",Storey County, Nevada,"4,104","3,427",24,45,67,12,124
"Washoe County, Nevada",Washoe County, Nevada,"486,492","311,769","12,295","9,014","28,799","3,466","57,961"
"White Pine County, Nevada",White Pine County, Nevada,"9,080","6,746",442,401,106,24,596
"Carson City, Nevada",Carson City, Nevada,"58,639","39,852","1,142","1,459","1,416",135,"7,093"
"Belknap County, New Hampshire",Belknap County, New Hampshire,"63,705","59,134",359,128,588,14,392
"Carroll County, New Hampshire",Carroll County, New Hampshire,"50,107","47,199",134,111,359,9,343
"Cheshire County, New Hampshire",Cheshire County, New Hampshire,"76,458","69,907",708,169,"1,079",53,642
"Coos County, New Hampshire",Coos County, New Hampshire,"31,268","28,946",526,93,202,3,155
"Grafton County, New Hampshire",Grafton County, New Hampshire,"91,118","81,268",819,222,"2,867",24,914
"Hillsborough County, New Hampshire",Hillsborough County, New Hampshire,"422,937","350,270","10,937","1,021","16,523",141,"14,855"
"Merrimack County, New Hampshire",Merrimack County, New Hampshire,"153,808","138,454","2,650",362,"3,026",64,"1,336"
"Rockingham County, New Hampshire",Rockingham County, New Hampshire,"314,176","285,715","2,278",460,"6,316",92,"3,787"
"Strafford County, New Hampshire",Strafford County, New Hampshire,"130,889","115,890","1,513",310,"4,506",47,"1,367"
"Sullivan County, New Hampshire",Sullivan County, New Hampshire,"43,063","39,420",203,155,405,6,311
"Atlantic County, New Jersey",Atlantic County, New Jersey,"274,534","156,796","41,519","1,253","21,784",342,"27,192"
"Bergen County, New Jersey",Bergen County, New Jersey,"955,732","543,849","54,831","4,535","158,630",217,"96,383"
"Burlington County, New Jersey",Burlington County, New Jersey,"461,860","303,024","77,749","1,168","26,235",303,"16,041"
"Camden County, New Jersey",Camden County, New Jersey,"523,485","293,198","101,109","2,468","32,598",196,"51,285"
"Cape May County, New Jersey",Cape May County, New Jersey,"95,263","81,536","3,567",253,908,28,"3,296"
"Cumberland County, New Jersey",Cumberland County, New Jersey,"154,152","74,606","28,581","2,382","2,108",19,"28,050"
"Essex County, New Jersey",Essex County, New Jersey,"863,728","261,487","335,047","4,604","47,591",378,"124,085"
"Gloucester County, New Jersey",Gloucester County, New Jersey,"302,294","230,313","32,992",727,"9,543",84,"8,134"
"Hudson County, New Jersey",Hudson County, New Jersey,"724,854","248,561","79,498","7,388","124,555",417,"159,950"
"Hunterdon County, New Jersey",Hunterdon County, New Jersey,"128,947","106,790","3,174",282,"5,714",23,"4,105"
"Mercer County, New Jersey",Mercer County, New Jersey,"387,340","178,447","74,993","2,442","48,537",206,"49,572"
"Middlesex County, New Jersey",Middlesex County, New Jersey,"863,162","361,742","84,360","4,614","228,813",340,"105,028"
"Monmouth County, New Jersey",Monmouth County, New Jersey,"643,615","476,056","41,124","2,361","36,316",163,"36,259"
"Morris County, New Jersey",Morris County, New Jersey,"509,285","354,824","16,669","1,632","58,034",127,"31,260"
"Ocean County, New Jersey",Ocean County, New Jersey,"637,229","534,036","19,079","2,257","11,526",129,"27,850"
"Passaic County, New Jersey",Passaic County, New Jersey,"524,118","229,573","57,809","6,383","30,852",195,"134,687"
"Salem County, New Jersey",Salem County, New Jersey,"64,837","46,600","9,534",342,667,13,"3,004"
"Somerset County, New Jersey",Somerset County, New Jersey,"345,361","185,499","31,842","1,520","67,309",98,"27,854"
"Sussex County, New Jersey",Sussex County, New Jersey,"144,221","121,879","3,088",336,"3,002",20,"4,469"
"Union County, New Jersey",Union County, New Jersey,"575,345","236,589","117,306","4,022","32,434",200,"105,583"
"Warren County, New Jersey",Warren County, New Jersey,"109,632","86,875","5,899",217,"2,934",35,"4,554"
"Bernalillo County, New Mexico",Bernalillo County, New Mexico,"676,444","353,144","21,344","38,197","20,253",794,"100,713"
"Catron County, New Mexico",Catron County, New Mexico,"3,579","2,961",37,59,8,0,154
"Chaves County, New Mexico",Chaves County, New Mexico,"65,157","36,649","1,225",903,667,43,"13,399"
"Cibola County, New Mexico",Cibola County, New Mexico,"27,172","8,080",284,"12,240",209,18,"2,865"
"Colfax County, New Mexico",Colfax County, New Mexico,"12,387","8,137",36,211,61,18,"1,316"
"Curry County, New Mexico",Curry County, New Mexico,"48,430","27,928","2,900",634,810,37,"8,211"
"De Baca County, New Mexico",De Baca County, New Mexico,"1,698","1,298",8,10,11,5,178
"Doña Ana County, New Mexico",Doña Ana County, New Mexico,"219,561","104,209","4,072","4,089","2,700",195,"44,199"
"Eddy County, New Mexico",Eddy County, New Mexico,"62,314","36,266",977,922,597,61,"11,825"
"Grant County, New Mexico",Grant County, New Mexico,"28,185","18,266",309,588,202,21,"3,306"
"Guadalupe County, New Mexico",Guadalupe County, New Mexico,"4,452","2,067",74,62,50,0,842
"Harding County, New Mexico",Harding County, New Mexico,657,428,4,7,0,0,46
"Hidalgo County, New Mexico",Hidalgo County, New Mexico,"4,178","2,655",14,40,14,7,475
"Lea County, New Mexico",Lea County, New Mexico,"74,455","34,303","2,801",965,661,22,"20,145"
"Lincoln County, New Mexico",Lincoln County, New Mexico,"20,269","14,263",88,591,162,13,"1,972"
"Los Alamos County, New Mexico",Los Alamos County, New Mexico,"19,419","14,513",167,157,"1,238",15,730
"Luna County, New Mexico",Luna County, New Mexico,"25,427","12,797",304,344,175,20,"5,456"
"McKinley County, New Mexico",McKinley County, New Mexico,"72,902","7,639",353,"56,941",948,36,"3,151"
"Mora County, New Mexico",Mora County, New Mexico,"4,189","2,020",14,112,16,0,705
"Otero County, New Mexico",Otero County, New Mexico,"67,839","38,167","2,662","4,981","1,056",183,"8,371"
"Quay County, New Mexico",Quay County, New Mexico,"8,746","6,181",110,137,49,9,"1,004"
"Rio Arriba County, New Mexico",Rio Arriba County, New Mexico,"40,363","13,865",206,"6,929",256,13,"8,553"
"Roosevelt County, New Mexico",Roosevelt County, New Mexico,"19,191","11,910",504,244,189,18,"3,220"
"Sandoval County, New Mexico",Sandoval County, New Mexico,"148,834","81,521","3,327","18,314","2,545",265,"15,768"
"San Juan County, New Mexico",San Juan County, New Mexico,"121,661","50,416",714,"50,021",916,71,"8,456"
"San Miguel County, New Mexico",San Miguel County, New Mexico,"27,201","12,382",344,546,156,2,"5,691"
"Santa Fe County, New Mexico",Santa Fe County, New Mexico,"154,823","88,915","1,412","5,558","2,367",128,"22,348"
"Sierra County, New Mexico",Sierra County, New Mexico,"11,576","8,815",93,241,125,3,855
"Socorro County, New Mexico",Socorro County, New Mexico,"16,595","8,099",176,"2,185",311,8,"2,629"
"Taos County, New Mexico",Taos County, New Mexico,"34,489","19,084",173,"2,289",210,15,"5,130"
"Torrance County, New Mexico",Torrance County, New Mexico,"15,045","9,801",133,387,54,11,"2,332"
"Union County, New Mexico",Union County, New Mexico,"4,079","2,712",66,84,7,4,368
"Valencia County, New Mexico",Valencia County, New Mexico,"76,205","39,446",973,"3,253",446,58,"14,219"
"Albany County, New York",Albany County, New York,"314,848","215,496","43,206",845,"24,473",183,"8,873"
"Allegany County, New York",Allegany County, New York,"46,456","42,555",829,91,379,9,678
"Bronx County, New York",Bronx County, New York,"1,472,654","207,573","487,118","21,539","69,559","1,640","493,052"
"Broome County, New York",Broome County, New York,"198,683","158,674","12,684",556,"9,372",84,"3,975"
"Cattaraugus County, New York",Cattaraugus County, New York,"77,042","68,128","1,043","2,706",567,14,571
"Cayuga County, New York",Cayuga County, New York,"76,248","67,017","2,910",310,385,54,"1,033"
"Chautauqua County, New York",Chautauqua County, New York,"127,657","109,333","3,354",673,818,57,"4,278"
"Chemung County, New York",Chemung County, New York,"84,148","70,463","5,315",240,"1,432",15,947
"Chenango County, New York",Chenango County, New York,"47,220","43,531",357,126,245,15,353
"Clinton County, New York",Clinton County, New York,"79,843","70,142","3,060",285,975,26,"1,010"
"Columbia County, New York",Columbia County, New York,"61,570","51,533","2,557",188,"1,431",21,"1,584"
"Cortland County, New York",Cortland County, New York,"46,809","41,250",895,124,"1,028",15,825
"Delaware County, New York",Delaware County, New York,"44,308","39,466","1,072",145,489,10,651
"Dutchess County, New York",Dutchess County, New York,"295,911","207,251","32,289","1,312","10,781",74,"18,380"
"Erie County, New York",Erie County, New York,"954,236","693,563","134,795","5,594","46,384",280,"21,804"
"Essex County, New York",Essex County, New York,"37,381","34,102",676,78,229,12,306
"Franklin County, New York",Franklin County, New York,"47,555","39,036","1,848","4,141",191,0,483
"Fulton County, New York",Fulton County, New York,"53,324","47,775","1,068",121,349,4,688
"Genesee County, New York",Genesee County, New York,"58,388","51,541","1,441",419,416,17,"1,421"
"Greene County, New York",Greene County, New York,"47,931","40,490","2,370",161,506,7,948
"Hamilton County, New York",Hamilton County, New York,"5,107","4,785",31,14,12,1,22
"Herkimer County, New York",Herkimer County, New York,"60,139","55,246",759,108,370,35,382
"Jefferson County, New York",Jefferson County, New York,"116,721","96,244","6,707",594,"2,248",309,"2,341"
"Kings County, New York",Kings County, New York,"2,736,074","1,028,774","772,050","20,598","373,680","1,487","302,186"
"Lewis County, New York",Lewis County, New York,"26,582","25,121",109,57,76,11,184
"Livingston County, New York",Livingston County, New York,"61,834","55,442","1,191",145,657,6,995
"Madison County, New York",Madison County, New York,"68,016","61,504","1,120",466,679,11,517
"Monroe County, New York",Monroe County, New York,"759,443","521,127","118,879","2,094","32,630",270,"30,359"
"Montgomery County, New York",Montgomery County, New York,"49,532","40,209","1,267",159,489,20,"2,935"
"Nassau County, New York",Nassau County, New York,"1,395,774","817,196","153,274","6,219","164,201",435,"137,138"
"New York County, New York",New York County, New York,"1,694,251","847,604","229,361","9,969","221,995","1,795","208,086"
"Niagara County, New York",Niagara County, New York,"212,666","175,821","16,740","2,428","2,459",47,"2,807"
"Oneida County, New York",Oneida County, New York,"232,125","185,042","16,184",692,"10,626",93,"5,967"
"Onondaga County, New York",Onondaga County, New York,"476,516","353,232","56,947","3,364","20,235",138,"9,913"
"Ontario County, New York",Ontario County, New York,"112,458","98,880","2,662",265,"1,383",24,"2,647"
"Orange County, New York",Orange County, New York,"401,310","248,085","45,543","2,949","12,025",185,"52,023"
"Orleans County, New York",Orleans County, New York,"40,343","34,643","1,951",223,154,13,922
"Oswego County, New York",Oswego County, New York,"117,525","107,264","1,584",508,871,31,"1,003"
"Otsego County, New York",Otsego County, New York,"58,524","52,403","1,286",121,827,11,748
"Putnam County, New York",Putnam County, New York,"97,668","75,406","2,828",425,"2,225",25,"7,312"
"Queens County, New York",Queens County, New York,"2,405,464","621,475","403,077","30,513","660,631","1,718","444,686"
"Rensselaer County, New York",Rensselaer County, New York,"161,130","126,828","12,872",441,"5,776",25,"3,062"
"Richmond County, New York",Richmond County, New York,"495,747","295,519","52,039","3,599","59,279",234,"46,257"
"Rockland County, New York",Rockland County, New York,"338,329","214,890","35,542","1,716","20,685",110,"38,086"
"St. Lawrence County, New York",St. Lawrence County, New York,"108,505","97,530","3,074","1,194","1,105",34,"1,005"
"Saratoga County, New York",Saratoga County, New York,"235,509","206,278","4,047",438,"7,494",68,"2,603"
"Schenectady County, New York",Schenectady County, New York,"158,061","107,493","17,322","1,125","8,354",145,"8,463"
"Schoharie County, New York",Schoharie County, New York,"29,714","27,112",305,83,211,3,304
"Schuyler County, New York",Schuyler County, New York,"17,898","16,750",101,50,108,1,93
"Seneca County, New York",Seneca County, New York,"33,814","29,737","1,414",162,269,3,454
"Steuben County, New York",Steuben County, New York,"93,584","84,953","1,469",234,"1,633",12,665
"Suffolk County, New York",Suffolk County, New York,"1,525,920","1,022,846","114,294","9,188","65,779",427,"166,174"
"Sullivan County, New York",Sullivan County, New York,"78,624","56,040","6,814",418,"1,597",29,"6,168"
"Tioga County, New York",Tioga County, New York,"48,455","44,557",452,75,379,18,399
"Tompkins County, New York",Tompkins County, New York,"105,740","78,657","4,597",353,"10,532",47,"2,855"
"Ulster County, New York",Ulster County, New York,"181,851","141,728","11,063",829,"3,860",63,"8,390"
"Warren County, New York",Warren County, New York,"65,737","59,911",799,170,753,1,497
"Washington County, New York",Washington County, New York,"61,302","55,162","1,715",174,326,23,703
"Wayne County, New York",Wayne County, New York,"91,283","80,476","2,562",263,487,15,"1,667"
"Westchester County, New York",Westchester County, New York,"1,004,457","533,150","141,094","7,466","65,707",339,"146,911"
"Wyoming County, New York",Wyoming County, New York,"40,531","36,046","1,999",98,218,6,594
